trade_date,next_trade_date,open_915,high_day,low_day,close_1515,volume_day,ma10,ma20,ma50,ma90,ma5d_slope,ma10d_slope,ma20_slope,ma50_slope,rsi14,atr14,bb_upper,bb_middle,bb_lower,bb_width,ret_5d,ret_10d,ret_20d,ret_60d,volatility_10d,volatility_20d,volume_10d,volume_20d,trend_efficiency_5d,trend_efficiency_10d,trend_efficiency_20d,recent_high_5d,recent_low_5d,recent_high_10d,recent_low_10d,recent_high_20d,recent_low_20d,range_position_5d,range_position_10d,selected_regime,hindsight_regime,expected_regime_lag2,strategy_BollingerMeanReversion_signal,strategy_MaTrend_001_signal,strategy_RsiMeanReversion_6040_signal,strategy_choppy_signal,strategy_trendDownRangeBreakout_signal,strategy_trendUpRangeBreakout_signal,final_raw_signal,next_open,next_high,next_low,next_close,next_return_pct,actual_trade_label
2025-09-04,2025-09-05,24980.75,24980.75,24708.2,24734.3,82951,24721.54,24699.015,24973.181,24873.9689,-0.008488,-0.004341,-0.000971,-0.001322,49.0913,209.8317,25105.5509,24699.015,24292.4791,0.032919,0.009526,-0.012624,0.003438,-0.014737,0.006336,0.006192,76281.4,72004.2,0.494073,0.246349,0.033948,24756.1,24404.7,25153.65,24404.7,25153.65,24337.5,0.937962,0.440083,RANGE,TREND_UP,TREND_UP,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,24818.85,24832.35,24621.6,24741.0,0.0271,NO_POSITION
2025-09-05,2025-09-08,24818.85,24832.35,24621.6,24741.0,73802,24687.265,24707.355,24963.106,24878.4694,-0.000669,-0.00495,0.000232,-0.001417,49.3031,209.9029,25110.1328,24707.355,24304.5772,0.032604,0.012861,-0.013664,0.006788,-0.015926,0.006297,0.006145,78148.0,73054.3,0.775583,0.272619,0.068704,24980.75,24404.7,25153.65,24404.7,25153.65,24337.5,0.583803,0.449029,RANGE,TREND_UP,TREND_UP,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,24802.6,24885.5,24751.55,24773.15,0.1299,NO_POSITION
2025-09-08,2025-09-09,24802.6,24885.5,24751.55,24773.15,59664,24677.57,24716.205,24947.589,24883.3467,0.00252,-0.005316,0.000881,-0.001904,50.397,205.222,25116.5913,24716.205,24315.8187,0.032399,0.006014,-0.003898,0.007196,-0.004623,0.005802,0.006148,76929.5,71141.7,0.619665,0.090123,0.0726,24980.75,24432.7,25084.85,24404.7,25153.65,24337.5,0.621202,0.541719,RANGE,RANGE,TREND_UP,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,24864.1,24891.8,24814.0,24868.6,0.3853,NO_POSITION
2025-09-09,2025-09-10,24864.1,24891.8,24814.0,24868.6,37069,24667.655,24741.47,24932.205,24889.1456,0.00804,-0.004523,0.001875,-0.002094,53.5772,199.0442,25112.2696,24741.47,24370.6704,0.029974,0.011758,-0.003971,0.02074,0.006068,0.005796,0.005733,70933.5,69012.4,1.0,0.092357,0.219638,24980.75,24522.35,25021.55,24404.7,25153.65,24337.5,0.755345,0.752047,RANGE,RANGE,TREND_UP,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,24991.0,25035.7,24915.05,24973.1,0.4202,NO_POSITION
2025-09-10,2025-09-11,24991.0,25035.7,24915.05,24973.1,66128,24693.76,24760.8725,24921.326,24894.8339,0.010116,-0.0024,0.002676,-0.002324,56.8106,196.7663,25137.4672,24760.8725,24384.2778,0.030419,0.010441,0.010564,0.015784,0.001066,0.004777,0.005469,66559.9,69141.6,1.0,0.283027,0.177731,24980.75,24533.2,24980.75,24404.7,25153.65,24347.45,0.982907,0.98672,RANGE,RANGE,RANGE,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,24945.5,25037.3,24940.15,25005.5,0.1297,NO_POSITION
2025-09-11,2025-09-12,24945.5,25037.3,24940.15,25005.5,28561,24744.22,24786.7775,24910.6,24901.7883,0.010404,0.000917,0.003553,-0.002506,57.8099,189.6336,25155.7631,24786.7775,24417.7919,0.029773,0.010965,0.020595,0.021158,0.00612,0.00339,0.005352,60042.6,66400.2,1.0,0.678591,0.244606,25035.7,24621.6,25035.7,24404.7,25153.65,24404.7,0.927071,0.952139,RANGE,RANGE,RANGE,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25074.45,25139.45,25038.05,25114.0,0.4339,NO_POSITION
2025-09-12,2025-09-15,25074.45,25139.45,25038.05,25114.0,41583,24812.935,24811.51,24903.812,24909.5617,0.010854,0.00509,0.004216,-0.002375,61.0126,185.6706,25198.178,24811.51,24424.842,0.031168,0.015076,0.028131,0.020092,0.012169,0.002936,0.005313,57327.8,65563.65,1.0,0.883169,0.236149,25037.3,24621.6,25037.3,24404.7,25153.65,24404.7,1.184508,1.121246,RANGE,RANGE,RANGE,NO_POSITION,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,PUT,25118.9,25138.45,25048.75,25069.2,-0.1784,NO_POSITION
2025-09-15,2025-09-16,25118.9,25138.45,25048.75,25069.2,34301,24857.35,24833.405,24897.09,24918.3994,0.012039,0.007285,0.004742,-0.002024,59.025,178.8193,25226.3175,24833.405,24440.4925,0.031644,0.01195,0.018037,0.017778,0.01113,0.002587,0.005349,55543.9,64743.75,0.767665,0.711038,0.205828,25139.45,24751.55,25139.45,24432.7,25153.65,24404.7,0.818897,0.900601,RANGE,RANGE,RANGE,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25073.6,25261.4,25070.45,25239.1,0.6777,CALL
2025-09-16,2025-09-17,25073.6,25261.4,25070.45,25239.1,60109,24923.3,24851.5125,24892.652,24932.0783,0.012669,0.010364,0.004448,-0.001586,63.8397,179.7749,25282.334,24851.5125,24420.691,0.034672,0.014898,0.026831,0.014558,0.005045,0.002675,0.005105,54063.7,63292.9,0.80526,0.88039,0.176508,25139.45,24814.0,25139.45,24522.35,25153.65,24404.7,1.306191,1.161481,RANGE,TREND_DOWN,RANGE,NO_POSITION,CALL,PUT,NO_POSITION,NO_POSITION,CALL,PUT,25276.6,25346.5,25275.35,25330.25,0.3611,NO_POSITION
2025-09-17,2025-09-18,25276.6,25346.5,25275.35,25330.25,44598,24984.82,24868.9925,24890.031,24936.5844,0.013441,0.011787,0.004367,-0.001256,66.1284,174.6043,25345.3197,24868.9925,24392.6653,0.038307,0.014301,0.024892,0.013995,0.01435,0.002512,0.005087,52876.6,63154.2,0.79944,0.872872,0.17144,25261.4,24915.05,25261.4,24533.2,25261.4,24404.7,1.198787,1.094548,RANGE,RANGE,RANGE,NO_POSITION,CALL,PUT,NO_POSITION,NO_POSITION,CALL,PUT,25441.05,25448.55,25329.75,25423.6,0.3685,NO_POSITION
2025-09-18,2025-09-19,25441.05,25448.55,25329.75,25423.6,54004,25053.75,24887.645,24888.053,24945.9761,0.014593,0.012509,0.004069,-0.000905,68.3773,170.6205,25417.1931,24887.645,24358.0969,0.042555,0.01672,0.027868,0.014892,0.015143,0.002463,0.00511,49981.9,63131.65,0.823518,0.884966,0.18086,25346.5,24940.15,25346.5,24621.6,25346.5,24404.7,1.189738,1.106359,RANGE,TREND_DOWN,TREND_DOWN,PUT,CALL,PUT,NO_POSITION,NO_POSITION,CALL,PUT,25410.2,25431.4,25286.3,25327.05,-0.3798,NO_POSITION
2025-09-19,2025-09-22,25410.2,25431.4,25286.3,25327.05,62987,25112.355,24899.81,24885.072,24953.3111,0.013267,0.012067,0.003559,-0.000752,63.7009,168.7907,25457.2624,24899.81,24342.3576,0.044776,0.008483,0.023687,0.0097,0.00326,0.003157,0.005207,48900.4,63524.2,0.429753,0.67459,0.11444,25448.55,25038.05,25448.55,24621.6,25448.55,24404.7,0.704019,0.853075,RANGE,CHOPPY,RANGE,NO_POSITION,CALL,PUT,NO_POSITION,NO_POSITION,NO_POSITION,PUT,25238.1,25331.7,25151.05,25202.35,-0.4924,NO_POSITION
2025-09-22,2025-09-23,25238.1,25331.7,25151.05,25202.35,51252,25155.275,24916.4225,24882.014,24954.8694,0.011933,0.011985,0.003343,-0.000606,58.1572,169.633,25488.9422,24916.4225,24343.9028,0.045955,0.005311,0.017325,0.013359,-0.013568,0.00391,0.004935,48059.2,62494.35,0.231304,0.446479,0.163104,25448.55,25048.75,25448.55,24751.55,25448.55,24404.7,0.384192,0.646772,RANGE,RANGE,TREND_DOWN,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25209.0,25261.9,25084.65,25169.5,-0.1303,NO_POSITION
2025-09-23,2025-09-24,25209.0,25261.9,25084.65,25169.5,62983,25185.365,24926.51,24882.407,24956.5328,0.008388,0.010515,0.003018,-0.000412,56.8035,170.2086,25509.3089,24926.51,24343.7111,0.046761,-0.002758,0.0121,0.00808,-0.018266,0.003939,0.004892,50650.6,60792.05,0.158687,0.334817,0.102294,25448.55,25070.45,25448.55,24814.0,25448.55,24404.7,0.261968,0.56024,RANGE,RANGE,CHOPPY,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25108.75,25149.85,25027.45,25056.9,-0.4474,NO_POSITION
2025-09-24,2025-09-25,25108.75,25149.85,25027.45,25056.9,64471,25193.745,24943.7525,24881.899,24957.7711,0.00335,0.008362,0.003006,-0.000327,52.1638,168.1647,25520.5254,24943.7525,24366.9796,0.046246,-0.010791,0.003356,0.013955,-0.018033,0.004156,0.004373,50484.9,58522.4,0.594175,0.092413,0.18853,25448.55,25084.65,25448.55,24915.05,25448.55,24404.7,-0.076257,0.265886,RANGE,RANGE,RANGE,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25034.5,25092.7,24878.3,24890.85,-0.6627,PUT
2025-09-25,2025-09-26,25034.5,25092.7,24878.3,24890.85,77237,25182.28,24963.25,24875.8,24960.0706,-0.004197,0.00513,0.003038,-0.000492,46.1771,171.4627,25504.0665,24963.25,24422.4335,0.043329,-0.020955,-0.004585,0.015916,-0.025486,0.004677,0.004176,55352.5,57697.55,1.0,0.110193,0.218576,25448.55,25027.45,25448.55,24940.15,25448.55,24404.7,-0.324389,-0.096971,RANGE,RANGE,RANGE,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,24818.55,24868.6,24629.45,24654.7,-0.9487,PUT
2025-09-26,2025-09-29,24818.55,24868.6,24629.45,24654.7,96914,25136.35,24974.6425,24864.653,24958.3067,-0.011195,0.000956,0.003005,-0.000821,39.2726,177.9134,25478.0896,24974.6425,24471.1954,0.040317,-0.026547,-0.018289,0.009328,-0.031379,0.005126,0.004705,60885.6,59106.7,1.0,0.393203,0.117077,25431.4,24878.3,25448.55,24878.3,25448.55,24404.7,-0.404267,-0.392109,RANGE,TREND_UP,RANGE,NO_POSITION,CALL,CALL,NO_POSITION,NO_POSITION,NO_POSITION,CALL,24728.55,24791.3,24606.2,24634.9,-0.0803,NO_POSITION
2025-09-29,2025-09-30,24728.55,24791.3,24606.2,24634.9,95052,25092.92,24975.135,24855.122,24958.5867,-0.01672,-0.002479,0.002356,-0.001081,38.8231,178.4409,25477.2306,24975.135,24473.0394,0.040208,-0.022516,-0.017324,0.0004,-0.030324,0.005136,0.004352,66960.7,61252.3,1.0,0.379932,0.005572,25331.7,24629.45,25448.55,24629.45,25448.55,24432.7,0.007761,0.006654,RANGE,TREND_UP,RANGE,NO_POSITION,CALL,CALL,NO_POSITION,NO_POSITION,NO_POSITION,CALL,24691.95,24731.8,24587.7,24611.1,-0.0966,NO_POSITION
2025-09-30,2025-10-01,24691.95,24731.8,24587.7,24611.1,64496,25030.12,24976.71,24847.976,24955.8972,-0.020595,-0.006164,0.002014,-0.001384,38.1252,175.9753,25474.0075,24976.71,24479.4125,0.039821,-0.022186,-0.024882,0.001282,-0.03338,0.004211,0.004336,67399.4,60731.55,1.0,0.62989,0.01804,25261.9,24606.2,25448.55,24606.2,25448.55,24522.35,0.007473,0.005817,RANGE,TREND_UP,TREND_UP,NO_POSITION,CALL,CALL,NO_POSITION,NO_POSITION,NO_POSITION,CALL,24620.55,24867.95,24605.95,24836.3,0.915,CALL
2025-10-01,2025-10-03,24620.55,24867.95,24605.95,24836.3,76529,24980.725,24982.7725,24842.888,24954.0656,-0.020222,-0.008455,0.001564,-0.001568,47.2588,182.0765,25470.0174,24982.7725,24495.5276,0.039006,-0.008804,-0.0195,0.004906,-0.024547,0.005323,0.004642,70592.5,61734.55,0.328763,0.436718,0.066046,25149.85,24587.7,25448.55,24587.7,25448.55,24533.2,0.442231,0.288784,RANGE,TREND_UP,TREND_UP,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,24759.55,24904.8,24747.55,24894.25,0.2333,NO_POSITION
2025-10-03,2025-10-06,24759.55,24904.8,24747.55,24894.25,60919,24927.79,24990.77,24839.555,24954.8217,-0.01604,-0.010106,0.001102,-0.001457,49.3271,180.3156,25466.5549,24990.77,24514.9851,0.038077,0.000137,-0.020821,0.006467,-0.024616,0.005179,0.004664,71284.0,60632.95,0.00604,0.483138,0.085327,25092.7,24587.7,25448.55,24587.7,25448.55,24587.7,0.60703,0.356102,RANGE,TREND_UP,TREND_UP,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,24916.55,25095.95,24881.65,25077.65,0.7367,CALL
2025-10-06,2025-10-07,24916.55,25095.95,24881.65,25077.65,73598,24902.85,25007.6025,24836.71,24958.435,-0.007362,-0.009289,0.00132,-0.001124,55.265,182.7298,25470.4961,25007.6025,24544.7089,0.03702,0.017155,-0.009847,0.013607,-0.01564,0.00592,0.004922,72345.1,60622.75,0.82907,0.210909,0.164119,24904.8,24587.7,25431.4,24587.7,25448.55,24587.7,1.545096,0.580716,RANGE,TREND_UP,TREND_UP,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25085.3,25220.9,25076.3,25108.3,0.1222,NO_POSITION
2025-10-07,2025-10-08,25085.3,25220.9,25076.3,25108.3,64467,24893.445,25024.36,24837.634,24961.4872,0.000971,-0.007949,0.001971,-0.000704,56.2117,180.0087,25476.2247,25024.36,24572.4953,0.036114,0.019217,-0.003732,0.013529,-0.00974,0.005782,0.004922,73666.6,60862.9,0.908637,0.086407,0.163508,25095.95,24587.7,25331.7,24587.7,25448.55,24587.7,1.024299,0.699731,RANGE,TREND_UP,TREND_UP,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25079.75,25192.5,25008.5,25046.15,-0.2475,NO_POSITION
2025-10-08,2025-10-09,25079.75,25192.5,25008.5,25046.15,73678,24881.11,25033.2375,24841.817,24964.77,0.008996,-0.005953,0.002263,-0.000248,53.7674,180.348,25479.454,25033.2375,24587.021,0.03565,0.017677,-0.004901,0.00714,-0.004123,0.005815,0.004911,74736.1,62693.35,0.777778,0.110356,0.088051,25220.9,24587.7,25261.9,24587.7,25448.55,24587.7,0.724021,0.679991,RANGE,TREND_UP,TREND_UP,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25074.3,25199.25,25024.3,25181.8,0.5416,CALL
2025-10-09,2025-10-10,25074.3,25199.25,25024.3,25181.8,67283,24893.6,25043.6725,24851.835,24969.9389,0.013592,-0.003488,0.002438,0.00036,58.0268,179.9223,25493.5219,25043.6725,24593.8231,0.035925,0.013911,0.004985,0.008357,0.003967,0.0059,0.004968,75017.3,62751.1,0.735419,0.109485,0.101924,25220.9,24605.95,25220.9,24587.7,25448.55,24587.7,0.936418,0.93825,RANGE,TREND_UP,TREND_UP,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25167.65,25330.75,25156.85,25285.35,0.4112,NO_POSITION
2025-10-10,2025-10-13,25167.65,25330.75,25156.85,25285.35,58958,24933.05,25057.665,24861.12,24978.1928,0.016727,0.000211,0.002677,0.000868,60.9983,179.4763,25519.1533,25057.665,24596.1767,0.036834,0.01571,0.015849,0.011192,0.003554,0.005413,0.005033,73189.4,64270.95,0.758828,0.365854,0.132083,25220.9,24747.55,25220.9,24587.7,25448.55,24587.7,1.136157,1.101785,RANGE,TREND_UP,TREND_UP,NO_POSITION,PUT,PUT,NO_POSITION,NO_POSITION,NO_POSITION,PUT,25177.3,25267.3,25152.3,25227.35,-0.2294,NO_POSITION
2025-10-13,2025-10-14,25177.3,25267.3,25152.3,25227.35,72042,24990.315,25063.3325,24868.566,24984.9389,0.014467,0.003512,0.002229,0.001283,58.489,176.1696,25530.2017,25063.3325,24596.4633,0.037255,0.005969,0.023227,0.004513,0.000607,0.004096,0.00499,70702.2,65793.9,0.383846,0.636172,0.054805,25330.75,24881.65,25330.75,24587.7,25448.55,24587.7,0.769762,0.860844,RANGE,TREND_UP,TREND_UP,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25277.55,25310.35,25060.55,25145.5,-0.3244,NO_POSITION
2025-10-14,2025-10-15,25277.55,25310.35,25060.55,25145.5,91414,25041.375,25067.1475,24876.109,24989.3233,0.01091,0.005943,0.00171,0.001549,55.0587,181.4141,25535.3911,25067.1475,24598.9039,0.037359,0.001482,0.020727,0.003044,0.001356,0.004365,0.005031,70338.4,68649.55,0.084316,0.530659,0.036242,25330.75,25008.5,25330.75,24587.7,25448.55,24587.7,0.425136,0.75069,RANGE,TREND_UP,TREND_UP,NO_POSITION,PUT,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25181.95,25365.15,25159.35,25323.55,0.7081,CALL
2025-10-15,2025-10-16,25181.95,25365.15,25159.35,25323.55,77119,25112.62,25071.37,24891.273,24992.8844,0.00961,0.009305,0.001523,0.001991,60.506,184.1983,25547.2016,25071.37,24595.5384,0.037958,0.011076,0.028948,0.003346,0.014224,0.004485,0.005053,71600.7,69500.05,0.497936,0.638139,0.039958,25330.75,25008.5,25330.75,24587.7,25448.55,24587.7,0.977657,0.99031,RANGE,TREND_UP,TREND_UP,NO_POSITION,CALL,PUT,NO_POSITION,NO_POSITION,NO_POSITION,PUT,25394.9,25625.4,25376.85,25585.3,1.0336,CALL
2025-10-16,2025-10-17,25394.9,25625.4,25376.85,25585.3,83652,25187.52,25084.1225,24908.524,24998.2411,0.010046,0.011807,0.001615,0.002281,66.8192,192.5721,25599.0848,25084.1225,24569.1602,0.041059,0.016023,0.030157,0.010069,0.019712,0.004681,0.005497,72313.0,71452.75,0.590603,0.64961,0.111666,25365.15,25024.3,25365.15,24605.95,25448.55,24587.7,1.645885,1.289976,RANGE,RANGE,TREND_UP,NO_POSITION,CALL,PUT,NO_POSITION,NO_POSITION,CALL,PUT,25546.85,25781.5,25508.6,25709.85,0.4868,NO_POSITION
2025-10-17,2025-10-20,25546.85,25781.5,25508.6,25709.85,102562,25269.08,25098.435,24929.73,25004.97,0.010281,0.013477,0.001627,0.00276,69.3362,198.2913,25663.7887,25098.435,24533.0813,0.045051,0.016788,0.032763,0.011259,0.025895,0.00471,0.00554,76477.3,73880.65,0.602812,0.668744,0.123637,25625.4,25060.55,25625.4,24747.55,25625.4,24587.7,1.149509,1.096201,RANGE,RANGE,TREND_UP,PUT,CALL,PUT,NO_POSITION,NO_POSITION,CALL,PUT,25824.6,25926.2,25788.5,25843.15,0.5185,CALL
2025-10-20,2025-10-21,25824.6,25926.2,25788.5,25843.15,73153,25345.63,25124.24,24955.109,25012.7672,0.013972,0.014218,0.00243,0.00348,71.8026,199.5854,25770.3269,25124.24,24478.1531,0.051431,0.02441,0.030525,0.020377,0.024713,0.004546,0.005531,76432.8,74388.95,0.789994,0.654553,0.21943,25781.5,25060.55,25781.5,24881.65,25781.5,24587.7,1.085512,1.068511,RANGE,RANGE,RANGE,PUT,CALL,PUT,NO_POSITION,NO_POSITION,CALL,PUT,25901.2,25934.35,25825.8,25868.6,0.0985,NO_POSITION
2025-10-21,2025-10-23,25901.2,25934.35,25825.8,25868.6,16378,25421.66,25157.5525,24980.558,25023.6606,0.019417,0.015186,0.003607,0.004199,72.2649,193.104,25880.4519,25157.5525,24434.6531,0.05747,0.028757,0.030281,0.026436,0.03218,0.004557,0.005351,71623.9,72645.25,1.0,0.65301,0.29575,25926.2,25060.55,25926.2,25008.5,25926.2,24587.7,0.93346,0.937234,RANGE,RANGE,RANGE,NO_POSITION,CALL,PUT,NO_POSITION,NO_POSITION,NO_POSITION,PUT,26057.2,26104.2,25862.45,25891.4,0.0881,NO_POSITION
2025-10-23,2025-10-24,26057.2,26104.2,25862.45,25891.4,111709,25506.185,25193.6475,25011.12,25036.6917,0.021676,0.015672,0.004877,0.004815,72.6807,196.5472,25984.2486,25193.6475,24403.0464,0.062762,0.022424,0.033748,0.028682,0.042453,0.00422,0.005317,75427.0,75081.55,1.0,0.751367,0.321889,25934.35,25159.35,25934.35,25008.5,25934.35,24587.7,0.944581,0.95361,RANGE,RANGE,RANGE,NO_POSITION,CALL,PUT,NO_POSITION,NO_POSITION,NO_POSITION,PUT,25935.1,25944.15,25718.2,25795.15,-0.3717,NO_POSITION
2025-10-24,2025-10-27,25935.1,25944.15,25718.2,25795.15,91660,25567.52,25230.56,25035.322,25046.1211,0.020077,0.015087,0.005838,0.005091,67.9206,198.6546,26060.1509,25230.56,24400.9691,0.065761,0.008202,0.024357,0.029463,0.045146,0.004682,0.005275,77864.7,76441.0,0.521561,0.565013,0.331597,26104.2,25376.85,26104.2,25024.3,26104.2,24587.7,0.575101,0.713816,RANGE,CHOPPY,RANGE,NO_POSITION,CALL,PUT,NO_POSITION,NO_POSITION,NO_POSITION,PUT,25843.2,26005.95,25827.0,25966.05,0.6625,CALL
2025-10-27,2025-10-28,25843.2,26005.95,25827.0,25966.05,102040,25635.59,25284.32,25064.895,25058.4839,0.018685,0.014504,0.007406,0.005422,71.4824,199.5292,26157.1138,25284.32,24411.5262,0.069038,0.009965,0.026921,0.043197,0.046128,0.004848,0.005032,82172.9,77681.15,0.570983,0.590424,0.481893,26104.2,25508.6,26104.2,25060.55,26104.2,24587.7,0.768049,0.867628,RANGE,RANGE,RANGE,NO_POSITION,CALL,PUT,NO_POSITION,NO_POSITION,NO_POSITION,PUT,25939.95,26041.7,25810.05,25936.2,-0.115,NO_POSITION
2025-10-28,2025-10-29,25939.95,26041.7,25810.05,25936.2,95613,25706.475,25348.395,25091.232,25070.9744,0.014498,0.014237,0.008922,0.005455,70.0018,201.8328,26215.0274,25348.395,24481.7626,0.068378,0.003601,0.028098,0.051978,0.043498,0.004729,0.004313,84530.0,77616.1,0.269515,0.630229,0.632871,26104.2,25718.2,26104.2,25060.55,26104.2,24587.7,0.564767,0.839026,RANGE,CHOPPY,CHOPPY,NO_POSITION,CALL,PUT,NO_POSITION,NO_POSITION,NO_POSITION,PUT,25982.0,26097.85,25960.3,26053.9,0.4538,NO_POSITION
2025-10-29,2025-10-30,25982.0,26097.85,25960.3,26053.9,81623,25797.315,25419.345,25119.684,25084.9817,0.010226,0.014777,0.010406,0.005569,72.4706,198.952,26272.9542,25419.345,24565.7358,0.067162,0.007163,0.036126,0.057601,0.051903,0.004242,0.00426,83550.9,76944.65,0.423543,0.782699,0.668457,26104.2,25718.2,26104.2,25060.55,26104.2,24587.7,0.869689,0.951804,RANGE,RANGE,RANGE,NO_POSITION,CALL,PUT,NO_POSITION,NO_POSITION,NO_POSITION,PUT,25984.4,26032.05,25845.25,25877.85,-0.6757,PUT
2025-10-30,2025-10-31,25984.4,26032.05,25845.25,25877.85,84090,25852.745,25482.6825,25139.702,25093.4867,0.00567,0.013587,0.011473,0.005141,64.1116,199.6872,26272.6163,25482.6825,24692.7487,0.061998,-0.000523,0.021889,0.051471,0.053429,0.005131,0.004704,84248.0,77924.35,0.022937,0.478422,0.556801,26104.2,25718.2,26104.2,25159.35,26104.2,24587.7,0.413601,0.760438,RANGE,RANGE,CHOPPY,NO_POSITION,CALL,PUT,NO_POSITION,NO_POSITION,NO_POSITION,PUT,25863.8,25953.75,25711.2,25722.1,-0.6019,PUT
2025-10-31,2025-11-03,25863.8,25953.75,25711.2,25722.1,87970,25866.425,25526.9725,25154.531,25101.8222,0.00347,0.011691,0.011748,0.004762,57.8412,202.7296,26264.5707,25526.9725,24789.3743,0.05779,-0.002832,0.005347,0.035666,0.040422,0.004841,0.004801,84679.8,78496.4,0.112341,0.129964,0.401614,26097.85,25718.2,26104.2,25376.85,26104.2,24605.95,0.010273,0.474668,RANGE,RANGE,RANGE,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25696.85,25803.1,25645.5,25763.35,0.1604,NO_POSITION
2025-11-03,2025-11-04,25696.85,25803.1,25645.5,25763.35,64885,25871.775,25570.4275,25168.787,25109.8111,-8.5e-05,0.009213,0.011316,0.004145,59.0084,199.4794,26254.244,25570.4275,24886.611,0.053485,-0.007806,0.002081,0.034912,0.045185,0.004622,0.004799,80912.1,78694.7,0.389358,0.055194,0.397049,26097.85,25711.2,26104.2,25508.6,26104.2,24747.55,0.134877,0.42772,RANGE,RANGE,RANGE,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25744.75,25787.4,25578.4,25597.65,-0.6432,PUT
2025-11-04,2025-11-06,25744.75,25787.4,25578.4,25597.65,76225,25847.225,25596.4275,25179.065,25113.7322,-0.003418,0.005475,0.009785,0.003501,52.7548,200.213,26241.7827,25596.4275,24951.0723,0.050425,-0.013053,-0.0095,0.020736,0.041647,0.004694,0.004936,81219.3,78826.05,0.515729,0.245083,0.239499,26097.85,25645.5,26104.2,25645.5,26104.2,24881.65,-0.105781,-0.104317,RANGE,RANGE,RANGE,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25593.35,25679.15,25491.55,25509.7,-0.3436,NO_POSITION
2025-11-06,2025-11-07,25593.35,25679.15,25491.55,25509.7,60278,25811.335,25616.4975,25191.857,25113.2956,-0.009041,0.000543,0.007756,0.002873,49.7507,199.2427,26223.723,25616.4975,25009.272,0.047409,-0.020887,-0.013874,0.015987,0.037142,0.0047,0.005035,85609.3,78616.6,0.868358,0.337249,0.180121,26097.85,25578.4,26104.2,25578.4,26104.2,25008.5,-0.132255,-0.130658,RANGE,TREND_UP,RANGE,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25433.8,25551.25,25318.45,25492.3,-0.0682,NO_POSITION
2025-11-07,2025-11-10,25433.8,25551.25,25318.45,25492.3,92173,25771.425,25638.805,25202.348,25111.6789,-0.011911,-0.003146,0.006127,0.002492,49.1416,201.6437,26190.8539,25638.805,25086.7561,0.043064,-0.014899,-0.015414,0.017813,0.04634,0.004642,0.00499,83655.7,79541.35,0.823737,0.376936,0.204305,26032.05,25491.55,26104.2,25491.55,26104.2,25008.5,0.001388,0.001224,RANGE,TREND_UP,RANGE,NO_POSITION,CALL,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,NO_POSITION,25503.5,25653.45,25503.5,25574.35,0.3219,NO_POSITION
